species1,species2,position,kl_value
athaliana,hsapiens,-1,0.05534706210190002
athaliana,hsapiens,0,0.049103264427153265
athaliana,hsapiens,1,0.29620871015799777
athaliana,hsapiens,2,0.01318339260291046
athaliana,hsapiens,3,0.07123494260867558
athaliana,hsapiens,4,0.15853479959060335
athaliana,hsapiens,5,0.1637013360230981
athaliana,hsapiens,6,0.14804868896819945
athaliana,hsapiens,7,0.18752426793106747
athaliana,hsapiens,8,0.17514215219297585
athaliana,hsapiens,9,0.17565838238108977
athaliana,hsapiens,10,0.15574719948308774
athaliana,hsapiens,11,0.13753824935311473
athaliana,hsapiens,12,0.19049177604841172
athaliana,hsapiens,13,0.17828691567252541
athaliana,hsapiens,14,0.1445852447260049
athaliana,hsapiens,15,0.16131917610647584
athaliana,hsapiens,16,0.19134218768739814
athaliana,hsapiens,17,0.19763519843984456
athaliana,hsapiens,18,0.17232292887048728
athaliana,hsapiens,19,0.162793460053774
athaliana,hsapiens,20,0.1652219405232241
athaliana,hsapiens,21,0.17152989954213882
athaliana,hsapiens,22,0.16494559342879095
athaliana,hsapiens,23,0.166797157997249
athaliana,hsapiens,24,0.15685225741984593
athaliana,hsapiens,25,0.14433905609058667
athaliana,hsapiens,26,0.15478464915071513
athaliana,hsapiens,27,0.16560812464382713
athaliana,hsapiens,28,0.1794256443586831
athaliana,hsapiens,29,0.14706396201310357
athaliana,hsapiens,30,0.13024616493931682
athaliana,hsapiens,31,0.15221292816132537
athaliana,hsapiens,32,0.14381418094117077
athaliana,hsapiens,33,0.1289563944783208
athaliana,hsapiens,34,0.126452704836982
athaliana,hsapiens,35,0.11309928112166005
athaliana,hsapiens,36,0.10734125429084583
athaliana,hsapiens,37,0.10103203232425492
athaliana,hsapiens,38,0.10842124292586344
athaliana,hsapiens,39,0.11059973259207959
athaliana,hsapiens,40,0.10398923650444857
athaliana,hsapiens,41,0.11186007271130083
athaliana,hsapiens,42,0.10743331879345067
athaliana,hsapiens,43,0.12096083107824673
athaliana,hsapiens,44,0.11541069991146417
athaliana,hsapiens,45,0.12416940225466488
athaliana,hsapiens,46,0.1314354941176507
athaliana,hsapiens,47,0.11846884111034568
athaliana,hsapiens,48,0.1206014858117561
athaliana,hsapiens,49,0.12523045890531853
athaliana,hsapiens,50,0.10669960777681002
athaliana,hsapiens,51,0.10030158737913866
athaliana,hsapiens,52,0.1047201353567557
athaliana,hsapiens,53,0.09826023027253174
athaliana,hsapiens,54,0.09753272328049033
athaliana,hsapiens,55,0.09510050992140698
athaliana,hsapiens,56,0.0837573307806958
athaliana,hsapiens,57,0.09389317298840778
athaliana,hsapiens,58,0.10121159007644809
athaliana,hsapiens,59,0.10157980926196059
athaliana,hsapiens,60,0.09177089008764987
athaliana,hsapiens,61,0.0961626072107462
athaliana,hsapiens,62,0.08873681772550857
athaliana,hsapiens,63,0.10027277812157782
athaliana,hsapiens,64,0.08229930997203275
athaliana,hsapiens,65,0.08278498025571632
athaliana,hsapiens,66,0.08630435395620654
athaliana,hsapiens,67,0.08466658697054509
athaliana,hsapiens,68,0.09117024527386249
athaliana,hsapiens,69,0.0912376230921826
athaliana,hsapiens,70,0.10006565652646315
athaliana,hsapiens,71,0.0962238291835423
athaliana,hsapiens,72,0.08591124357973765
athaliana,hsapiens,73,0.08473273411243985
athaliana,hsapiens,74,0.08554767557158445
athaliana,hsapiens,75,0.09085133486179553
athaliana,hsapiens,76,0.08653465709674114
athaliana,hsapiens,77,0.0846187385057981
athaliana,hsapiens,78,0.093106768159072
athaliana,hsapiens,79,0.10736747194011305
athaliana,hsapiens,80,0.09774023834250174
athaliana,hsapiens,81,0.09142162400380408
athaliana,hsapiens,82,0.08953038592039816
athaliana,hsapiens,83,0.08582407512484652
athaliana,hsapiens,84,0.07967633149018516
athaliana,hsapiens,85,0.08406074781238947
athaliana,hsapiens,86,0.0869857979439777
athaliana,hsapiens,87,0.0886208028230773
athaliana,hsapiens,88,0.08756374488620612
athaliana,hsapiens,89,0.08813851032306243
athaliana,hsapiens,90,0.08662181770688762
athaliana,hsapiens,91,0.08411020341451644
athaliana,hsapiens,92,0.0882837372462773
athaliana,hsapiens,93,0.07647645709134172
athaliana,hsapiens,94,0.07991267027395377
athaliana,hsapiens,95,0.07337447550642004
athaliana,hsapiens,96,0.07690398786318686
athaliana,hsapiens,97,0.07913427356550741
athaliana,hsapiens,98,0.08681751851283638
athaliana,hsapiens,99,0.08284020572016268
athaliana,hsapiens,100,0.08077479511513674
athaliana,hsapiens,101,0.07562778829932773
athaliana,hsapiens,102,0.0882316606534495
athaliana,hsapiens,103,0.08762522223244253
athaliana,hsapiens,104,0.08099896924323059
athaliana,hsapiens,105,0.07654429485088358
athaliana,hsapiens,106,0.08142970753546348
athaliana,hsapiens,107,0.08204373154960465
athaliana,hsapiens,108,0.08061178703892588
athaliana,hsapiens,109,0.08336480412006715
athaliana,hsapiens,110,0.07510824166430308
athaliana,hsapiens,111,0.07926936059008688
athaliana,hsapiens,112,0.07790079269716928
athaliana,hsapiens,113,0.08459330660780104
athaliana,hsapiens,114,0.07645662552458453
athaliana,hsapiens,115,0.08179967938327218
athaliana,hsapiens,116,0.07967781438898083
athaliana,hsapiens,117,0.08311812455862592
athaliana,hsapiens,118,0.08588735140975787
athaliana,hsapiens,119,0.07574766706350584
athaliana,hsapiens,120,0.07374642805930198
athaliana,hsapiens,121,0.08098804838816624
athaliana,hsapiens,122,0.07748392961102726
athaliana,hsapiens,123,0.06958582156323273
athaliana,hsapiens,124,0.07823101441913877
athaliana,hsapiens,125,0.08322843595527145
athaliana,hsapiens,126,0.07575427104123666
athaliana,hsapiens,127,0.07840901240632604
athaliana,hsapiens,128,0.08339064855384934
athaliana,hsapiens,129,0.07687630231832529
athaliana,hsapiens,130,0.07175054855837534
athaliana,hsapiens,131,0.07442172005102632
athaliana,hsapiens,132,0.06836020875463436
athaliana,hsapiens,133,0.06813980201953047
athaliana,hsapiens,134,0.0753043208904401
athaliana,hsapiens,135,0.07372228603990826
athaliana,hsapiens,136,0.07178162530595134
athaliana,hsapiens,137,0.08007329554550252
athaliana,hsapiens,138,0.07772667416010313
athaliana,hsapiens,139,0.07669087047630883
athaliana,hsapiens,140,0.0753016407885494
athaliana,hsapiens,141,0.07894090943937286
athaliana,hsapiens,142,0.0779220064287431
athaliana,hsapiens,143,0.07150339481583351
athaliana,hsapiens,144,0.0708406664456776
athaliana,hsapiens,145,0.07034840913462505
athaliana,hsapiens,146,0.07264273196872575
athaliana,hsapiens,147,0.07350165661533892
athaliana,hsapiens,148,0.0729226701668512
athaliana,hsapiens,149,0.07261591087919862
athaliana,hsapiens,150,0.07523352764700726
athaliana,hsapiens,151,0.07104060299361221
athaliana,hsapiens,152,0.07476694754086423
athaliana,hsapiens,153,0.0721175798501151
athaliana,hsapiens,154,0.07388806626262598
athaliana,hsapiens,155,0.06864447388024124
athaliana,hsapiens,156,0.06649696900007082
athaliana,hsapiens,157,0.07460781149346808
athaliana,hsapiens,158,0.069879561791095
athaliana,hsapiens,159,0.07677608461270784
athaliana,hsapiens,160,0.07126345596609804
athaliana,hsapiens,161,0.0760603288706194
athaliana,hsapiens,162,0.0716233199124329
athaliana,hsapiens,163,0.06763380746199067
athaliana,hsapiens,164,0.07139939270394917
athaliana,hsapiens,165,0.07239973883224964
athaliana,hsapiens,166,0.07229587035023098
athaliana,hsapiens,167,0.07437284943873801
athaliana,hsapiens,168,0.07148315280925494
athaliana,hsapiens,169,0.06813323638042622
athaliana,hsapiens,170,0.07131365572622057
athaliana,hsapiens,171,0.06991911441839788
athaliana,hsapiens,172,0.07496743181746075
athaliana,hsapiens,173,0.06990662929308372
athaliana,hsapiens,174,0.0672330444328422
athaliana,hsapiens,175,0.07231676390830892
athaliana,hsapiens,176,0.06927954610024883
athaliana,hsapiens,177,0.07234960501152324
athaliana,hsapiens,178,0.07110867878771353
athaliana,hsapiens,179,0.07305425151238037
athaliana,hsapiens,180,0.07382073693610564
athaliana,hsapiens,181,0.06640492246881674
athaliana,hsapiens,182,0.07673073359983329
athaliana,hsapiens,183,0.07233582393080353
athaliana,hsapiens,184,0.06669984934156997
athaliana,hsapiens,185,0.07285226626142945
athaliana,hsapiens,186,0.07054651489886699
athaliana,hsapiens,187,0.06880247559960104
athaliana,hsapiens,188,0.06528433014350256
athaliana,hsapiens,189,0.07427150487059277
athaliana,hsapiens,190,0.06506076593657
athaliana,hsapiens,191,0.0771136507810968
athaliana,hsapiens,192,0.0673119027601055
athaliana,hsapiens,193,0.07397873954001392
athaliana,hsapiens,194,0.06774886209469176
athaliana,hsapiens,195,0.06755996933488309
athaliana,hsapiens,196,0.07072139203986669
athaliana,hsapiens,197,0.07015041523073026
athaliana,hsapiens,198,0.07689715585381052
athaliana,hsapiens,199,0.06985161753972077
athaliana,hsapiens,200,0.07614983878478306
athaliana,pfalciparum,-200,0.12122799017307985
athaliana,pfalciparum,-199,0.13588441019831787
athaliana,pfalciparum,-198,0.1313618762212629
athaliana,pfalciparum,-197,0.13395929118114402
athaliana,pfalciparum,-196,0.1288631613340145
athaliana,pfalciparum,-195,0.13332486845082783
athaliana,pfalciparum,-194,0.12409775508887647
athaliana,pfalciparum,-193,0.13925288338933434
athaliana,pfalciparum,-192,0.13167750156041624
athaliana,pfalciparum,-191,0.1349996538059205
athaliana,pfalciparum,-190,0.14838552495190668
athaliana,pfalciparum,-189,0.12406474858163631
athaliana,pfalciparum,-188,0.12256060003066499
athaliana,pfalciparum,-187,0.1336100779518749
athaliana,pfalciparum,-186,0.11752850225856726
athaliana,pfalciparum,-185,0.1153722182253793
athaliana,pfalciparum,-184,0.13027575168480432
athaliana,pfalciparum,-183,0.12310262854078018
athaliana,pfalciparum,-182,0.11946682745391282
athaliana,pfalciparum,-181,0.12981313471679984
athaliana,pfalciparum,-180,0.12380966801372174
athaliana,pfalciparum,-179,0.1238674138539528
athaliana,pfalciparum,-178,0.12190944556433694
athaliana,pfalciparum,-177,0.11323733763465929
athaliana,pfalciparum,-176,0.11893255091532069
athaliana,pfalciparum,-175,0.13026652999049337
athaliana,pfalciparum,-174,0.12890328366248974
athaliana,pfalciparum,-173,0.11351745995948472
athaliana,pfalciparum,-172,0.1365274448698649
athaliana,pfalciparum,-171,0.13581956922006605
athaliana,pfalciparum,-170,0.12459546185617307
athaliana,pfalciparum,-169,0.12428165055617577
athaliana,pfalciparum,-168,0.1263773899407081
athaliana,pfalciparum,-167,0.1522950383400042
athaliana,pfalciparum,-166,0.13453155452318216
athaliana,pfalciparum,-165,0.13619303650189
athaliana,pfalciparum,-164,0.11137566273723586
athaliana,pfalciparum,-163,0.13480341578335323
athaliana,pfalciparum,-162,0.12111396601557069
athaliana,pfalciparum,-161,0.11768740454771032
athaliana,pfalciparum,-160,0.12900557148669156
athaliana,pfalciparum,-159,0.14260910542116395
athaliana,pfalciparum,-158,0.13599180257586369
athaliana,pfalciparum,-157,0.12567800459053183
athaliana,pfalciparum,-156,0.13450295484523922
athaliana,pfalciparum,-155,0.1262243545080783
athaliana,pfalciparum,-154,0.14342613680802135
athaliana,pfalciparum,-153,0.12271255583281179
athaliana,pfalciparum,-152,0.14377328558642366
athaliana,pfalciparum,-151,0.1423030409682896
athaliana,pfalciparum,-150,0.1295471023009719
athaliana,pfalciparum,-149,0.13446274230135344
athaliana,pfalciparum,-148,0.1424303226777521
athaliana,pfalciparum,-147,0.13235907872685518
athaliana,pfalciparum,-146,0.13463193486217184
athaliana,pfalciparum,-145,0.1323713051538303
athaliana,pfalciparum,-144,0.14456151997184905
athaliana,pfalciparum,-143,0.13045653978274951
athaliana,pfalciparum,-142,0.12394636894371436
athaliana,pfalciparum,-141,0.13577403168421504
athaliana,pfalciparum,-140,0.1358703050122855
athaliana,pfalciparum,-139,0.12820561071650965
athaliana,pfalciparum,-138,0.14665119666367626
athaliana,pfalciparum,-137,0.13212178138608638
athaliana,pfalciparum,-136,0.1350039407461886
athaliana,pfalciparum,-135,0.1382410137917323
athaliana,pfalciparum,-134,0.1444406365173298
athaliana,pfalciparum,-133,0.14322554744882582
athaliana,pfalciparum,-132,0.13429021750148062
athaliana,pfalciparum,-131,0.14655447952757789
athaliana,pfalciparum,-130,0.13301677310152685
athaliana,pfalciparum,-129,0.1417350742438497
athaliana,pfalciparum,-128,0.14075265775476453
athaliana,pfalciparum,-127,0.12311294213513524
athaliana,pfalciparum,-126,0.11840914411668035
athaliana,pfalciparum,-125,0.1256826381977625
athaliana,pfalciparum,-124,0.12825451279308803
athaliana,pfalciparum,-123,0.12217019143636082
athaliana,pfalciparum,-122,0.15012387516210685
athaliana,pfalciparum,-121,0.12976746777146625
athaliana,pfalciparum,-120,0.13284394802500277
athaliana,pfalciparum,-119,0.15178713756656334
athaliana,pfalciparum,-118,0.14187150413364552
athaliana,pfalciparum,-117,0.1422672232233984
athaliana,pfalciparum,-116,0.13504298843710788
athaliana,pfalciparum,-115,0.13759465086707046
athaliana,pfalciparum,-114,0.12790387639252182
athaliana,pfalciparum,-113,0.12506438645169457
athaliana,pfalciparum,-112,0.14185711066858847
athaliana,pfalciparum,-111,0.13471171024224288
athaliana,pfalciparum,-110,0.13567561620758362
athaliana,pfalciparum,-109,0.13546339554871972
athaliana,pfalciparum,-108,0.14329286491685023
athaliana,pfalciparum,-107,0.13965056961707842
athaliana,pfalciparum,-106,0.15070052037968867
athaliana,pfalciparum,-105,0.14737909916505482
athaliana,pfalciparum,-104,0.13929429101947008
athaliana,pfalciparum,-103,0.1263989468783948
athaliana,pfalciparum,-102,0.14119200171405308
athaliana,pfalciparum,-101,0.14212211238184658
athaliana,pfalciparum,-100,0.15218166411801765
athaliana,pfalciparum,-99,0.13871394077178956
athaliana,pfalciparum,-98,0.15878646024059304
athaliana,pfalciparum,-97,0.15524580512653854
athaliana,pfalciparum,-96,0.1368519636015772
athaliana,pfalciparum,-95,0.14483989654786109
athaliana,pfalciparum,-94,0.14694911012436201
athaliana,pfalciparum,-93,0.13942707718583064
athaliana,pfalciparum,-92,0.15248428677975356
athaliana,pfalciparum,-91,0.1570136701530322
athaliana,pfalciparum,-90,0.160544774959814
athaliana,pfalciparum,-89,0.1621952580908212
athaliana,pfalciparum,-88,0.1526649006845564
athaliana,pfalciparum,-87,0.14925504301704684
athaliana,pfalciparum,-86,0.15173718366781463
athaliana,pfalciparum,-85,0.16318790895586174
athaliana,pfalciparum,-84,0.1585497478917974
athaliana,pfalciparum,-83,0.14441278039517363
athaliana,pfalciparum,-82,0.1604787370294474
athaliana,pfalciparum,-81,0.1517592591930538
athaliana,pfalciparum,-80,0.15299611331745866
athaliana,pfalciparum,-79,0.14702883054620125
athaliana,pfalciparum,-78,0.1630052177872597
athaliana,pfalciparum,-77,0.15789781774096895
athaliana,pfalciparum,-76,0.1710694423432641
athaliana,pfalciparum,-75,0.16944785350630154
athaliana,pfalciparum,-74,0.16310593582880373
athaliana,pfalciparum,-73,0.16896709361044038
athaliana,pfalciparum,-72,0.16017535197204172
athaliana,pfalciparum,-71,0.1670081764633649
athaliana,pfalciparum,-70,0.1773618393234559
athaliana,pfalciparum,-69,0.15999319820091337
athaliana,pfalciparum,-68,0.1810671338612303
athaliana,pfalciparum,-67,0.1722888251724165
athaliana,pfalciparum,-66,0.1790431970125506
athaliana,pfalciparum,-65,0.17963433633086007
athaliana,pfalciparum,-64,0.1852953602452413
athaliana,pfalciparum,-63,0.1712978532006751
athaliana,pfalciparum,-62,0.182483348404135
athaliana,pfalciparum,-61,0.1611063699247576
athaliana,pfalciparum,-60,0.181525515098333
athaliana,pfalciparum,-59,0.16871776634870989
athaliana,pfalciparum,-58,0.17510010403542006
athaliana,pfalciparum,-57,0.19648584729261653
athaliana,pfalciparum,-56,0.17920601725256532
athaliana,pfalciparum,-55,0.18053214059368794
athaliana,pfalciparum,-54,0.18382371567446
athaliana,pfalciparum,-53,0.17121554072091522
athaliana,pfalciparum,-52,0.18508477899012932
athaliana,pfalciparum,-51,0.1897211865459542
athaliana,pfalciparum,-50,0.20032456606559484
athaliana,pfalciparum,-49,0.22683364067809703
athaliana,pfalciparum,-48,0.21228961118096337
athaliana,pfalciparum,-47,0.22390807580576982
athaliana,pfalciparum,-46,0.2282650985895492
athaliana,pfalciparum,-45,0.20815127304389683
athaliana,pfalciparum,-44,0.21625851837701315
athaliana,pfalciparum,-43,0.2244484637846797
athaliana,pfalciparum,-42,0.22923692791180159
athaliana,pfalciparum,-41,0.24798752933770055
athaliana,pfalciparum,-40,0.25985940781390954
athaliana,pfalciparum,-39,0.2608531850989309
athaliana,pfalciparum,-38,0.29309790805003394
athaliana,pfalciparum,-37,0.34658650918783357
athaliana,pfalciparum,-36,0.35661976801880513
athaliana,pfalciparum,-35,0.37383036434626093
athaliana,pfalciparum,-34,0.3118416716990828
athaliana,pfalciparum,-33,0.22424213344624497
athaliana,pfalciparum,-32,0.16218749994229043
athaliana,pfalciparum,-31,0.11246135744441221
athaliana,pfalciparum,-30,0.07635853586825186
athaliana,pfalciparum,-29,0.07866385298790217
athaliana,pfalciparum,-28,0.12474790096798337
athaliana,pfalciparum,-27,0.22869775105921933
athaliana,pfalciparum,-26,0.2941953356502793
athaliana,pfalciparum,-25,0.37312321643645774
athaliana,pfalciparum,-24,0.36973071019954695
athaliana,pfalciparum,-23,0.4227308026519123
athaliana,pfalciparum,-22,0.3873390621585673
athaliana,pfalciparum,-21,0.34607872473586254
athaliana,pfalciparum,-20,0.3273109882282444
athaliana,pfalciparum,-19,0.29438550027309707
athaliana,pfalciparum,-18,0.26810254027222247
athaliana,pfalciparum,-17,0.2934394651972953
athaliana,pfalciparum,-16,0.2877968898235108
athaliana,pfalciparum,-15,0.2898581461087969
athaliana,pfalciparum,-14,0.3092524915720638
athaliana,pfalciparum,-13,0.30975947864916276
athaliana,pfalciparum,-12,0.2741852497240875
athaliana,pfalciparum,-11,0.2806561085969549
athaliana,pfalciparum,-10,0.29727979462599996
athaliana,pfalciparum,-9,0.2833445753523562
athaliana,pfalciparum,-8,0.28350143110377823
athaliana,pfalciparum,-7,0.28575848942802934
athaliana,pfalciparum,-6,0.26876575496318167
athaliana,pfalciparum,-5,0.21442580228448332
athaliana,pfalciparum,-4,0.5011808669494784
athaliana,pfalciparum,-3,0.31484601262969114
athaliana,pfalciparum,-2,0.2682869302099773
athaliana,pfalciparum,-1,1.0519841686830407
athaliana,pfalciparum,0,0.44544801293073344
athaliana,pfalciparum,1,0.19134857611626094
athaliana,pfalciparum,2,0.1418841528478513
athaliana,pfalciparum,3,0.0958399348195172
athaliana,pfalciparum,4,0.14463341849200517
athaliana,pfalciparum,5,0.13622707244575014
athaliana,pfalciparum,6,0.10534954804102958
athaliana,pfalciparum,7,0.10490992768701608
athaliana,pfalciparum,8,0.12180904200470705
athaliana,pfalciparum,9,0.11399618432033798
athaliana,pfalciparum,10,0.11802786475580353
athaliana,pfalciparum,11,0.1290273226707308
athaliana,pfalciparum,12,0.17158610834978458
athaliana,pfalciparum,13,0.1364688948338762
athaliana,pfalciparum,14,0.17791244393571862
athaliana,pfalciparum,15,0.14911411281423817
athaliana,pfalciparum,16,0.16398427614430597
athaliana,pfalciparum,17,0.13656559481930225
athaliana,pfalciparum,18,0.14485700154550746
athaliana,pfalciparum,19,0.12855656619844935
athaliana,pfalciparum,20,0.13017377655083318
athaliana,pfalciparum,21,0.141831539825169
athaliana,pfalciparum,22,0.15900636431721166
athaliana,pfalciparum,23,0.16115857699189795
athaliana,pfalciparum,24,0.13623745032776527
athaliana,pfalciparum,25,0.13524495085091187
athaliana,pfalciparum,26,0.14095803442317917
athaliana,pfalciparum,27,0.17232283447131166
athaliana,pfalciparum,28,0.17542987799030538
athaliana,pfalciparum,29,0.21240240893547047
athaliana,pfalciparum,30,0.2757064733219626
athaliana,pfalciparum,31,0.23713546692521517
athaliana,pfalciparum,32,0.2460933650467179
athaliana,pfalciparum,33,0.23613497255946525
athaliana,pfalciparum,34,0.19710273326903685
athaliana,pfalciparum,35,0.1676208454985903
athaliana,pfalciparum,36,0.176350642582187
athaliana,pfalciparum,37,0.17676202757214987
athaliana,pfalciparum,38,0.18270205160804553
athaliana,pfalciparum,39,0.2019784745223671
athaliana,pfalciparum,40,0.21312117096760205
athaliana,pfalciparum,41,0.21269940156213352
athaliana,pfalciparum,42,0.2327600546579584
athaliana,pfalciparum,43,0.2036466499351209
athaliana,pfalciparum,44,0.214374189365233
athaliana,pfalciparum,45,0.2111580516784811
athaliana,pfalciparum,46,0.22260124776298196
athaliana,pfalciparum,47,0.21393758737799873
athaliana,pfalciparum,48,0.22264576397287786
athaliana,pfalciparum,49,0.21378011637289346
athaliana,pfalciparum,50,0.23990845883305573
athaliana,pfalciparum,51,0.1971353007000835
athaliana,pfalciparum,52,0.20025187928954077
athaliana,pfalciparum,53,0.2276866954361456
athaliana,pfalciparum,54,0.21869489466569914
athaliana,pfalciparum,55,0.21464349078952566
athaliana,pfalciparum,56,0.23876007331908491
athaliana,pfalciparum,57,0.22463532100830522
athaliana,pfalciparum,58,0.21585283732583144
athaliana,pfalciparum,59,0.22041570056132695
athaliana,pfalciparum,60,0.23006037185691305
athaliana,pfalciparum,61,0.2322714240999854
athaliana,pfalciparum,62,0.23044182087126677
athaliana,pfalciparum,63,0.22700720613832037
athaliana,pfalciparum,64,0.2497931233376637
athaliana,pfalciparum,65,0.23081797036687937
athaliana,pfalciparum,66,0.25511195023620337
athaliana,pfalciparum,67,0.21702285952494066
athaliana,pfalciparum,68,0.2290468332773959
athaliana,pfalciparum,69,0.22856598896041572
athaliana,pfalciparum,70,0.2541667379397072
athaliana,pfalciparum,71,0.22858579888211367
athaliana,pfalciparum,72,0.24522163759445978
athaliana,pfalciparum,73,0.2473904377679464
athaliana,pfalciparum,74,0.22908511285493333
athaliana,pfalciparum,75,0.2531664074143064
athaliana,pfalciparum,76,0.22578523985302562
athaliana,pfalciparum,77,0.2540798283329436
athaliana,pfalciparum,78,0.250299077408423
athaliana,pfalciparum,79,0.23881733698918178
athaliana,pfalciparum,80,0.2292173294699706
athaliana,pfalciparum,81,0.26543870228553795
athaliana,pfalciparum,82,0.25034699926963777
athaliana,pfalciparum,83,0.26873958997362646
athaliana,pfalciparum,84,0.2330955270960663
athaliana,pfalciparum,85,0.23781285149027093
athaliana,pfalciparum,86,0.2639706704569063
athaliana,pfalciparum,87,0.24232265227060187
athaliana,pfalciparum,88,0.2479063277760499
athaliana,pfalciparum,89,0.26268042601929287
athaliana,pfalciparum,90,0.25564821103508595
athaliana,pfalciparum,91,0.2613390310294051
athaliana,pfalciparum,92,0.2800881873024027
athaliana,pfalciparum,93,0.24600113781979666
athaliana,pfalciparum,94,0.2594397993248423
athaliana,pfalciparum,95,0.2362203394236992
athaliana,pfalciparum,96,0.2406166903817023
athaliana,pfalciparum,97,0.2332681183593029
athaliana,pfalciparum,98,0.23159815003891893
athaliana,pfalciparum,99,0.24658391527232676
athaliana,pfalciparum,100,0.23931974958901037
athaliana,pfalciparum,101,0.2615706623799805
athaliana,pfalciparum,102,0.22438442667154623
athaliana,pfalciparum,103,0.24276367222282677
athaliana,pfalciparum,104,0.2409394978187585
athaliana,pfalciparum,105,0.23657510740591303
athaliana,pfalciparum,106,0.22685025971629325
athaliana,pfalciparum,107,0.22304514824355753
athaliana,pfalciparum,108,0.2184217976429555
athaliana,pfalciparum,109,0.23063396217489107
athaliana,pfalciparum,110,0.2329222397640035
athaliana,pfalciparum,111,0.2163636869651508
athaliana,pfalciparum,112,0.208143080823484
athaliana,pfalciparum,113,0.22686400906120238
athaliana,pfalciparum,114,0.24067373589988345
athaliana,pfalciparum,115,0.22382809526312097
athaliana,pfalciparum,116,0.23542510634324035
athaliana,pfalciparum,117,0.21538710817332363
athaliana,pfalciparum,118,0.22686546105743796
athaliana,pfalciparum,119,0.24374422811424107
athaliana,pfalciparum,120,0.21286236366895295
athaliana,pfalciparum,121,0.19072688894284262
athaliana,pfalciparum,122,0.21831687490279028
athaliana,pfalciparum,123,0.2167502918388916
athaliana,pfalciparum,124,0.1938782196017173
athaliana,pfalciparum,125,0.174493633140602
athaliana,pfalciparum,126,0.19279780587489753
athaliana,pfalciparum,127,0.19970437513261213
athaliana,pfalciparum,128,0.20844083809322062
athaliana,pfalciparum,129,0.20029588704375992
athaliana,pfalciparum,130,0.20811829130552112
athaliana,pfalciparum,131,0.19371877873810422
athaliana,pfalciparum,132,0.20592127281724934
athaliana,pfalciparum,133,0.18035833756014413
athaliana,pfalciparum,134,0.1830217452904784
athaliana,pfalciparum,135,0.1854269003646046
athaliana,pfalciparum,136,0.1903220712657459
athaliana,pfalciparum,137,0.18397414723723646
athaliana,pfalciparum,138,0.17951488209922728
athaliana,pfalciparum,139,0.20015803022848117
athaliana,pfalciparum,140,0.18896566654656063
athaliana,pfalciparum,141,0.19522723248612306
athaliana,pfalciparum,142,0.20142389991401322
athaliana,pfalciparum,143,0.19653573177810826
athaliana,pfalciparum,144,0.19124224932702974
athaliana,pfalciparum,145,0.21826495154668368
athaliana,pfalciparum,146,0.22143905286300572
athaliana,pfalciparum,147,0.2309331825158194
athaliana,pfalciparum,148,0.21294215955283302
athaliana,pfalciparum,149,0.23216111688281055
athaliana,pfalciparum,150,0.23241179126922168
athaliana,pfalciparum,151,0.2633373172680789
athaliana,pfalciparum,152,0.2331330724938734
athaliana,pfalciparum,153,0.23915219143384525
athaliana,pfalciparum,154,0.2191144323185158
athaliana,pfalciparum,155,0.24799821220073676
athaliana,pfalciparum,156,0.2547614419907185
athaliana,pfalciparum,157,0.23379840269515945
athaliana,pfalciparum,158,0.23789784977708828
athaliana,pfalciparum,159,0.2379342502800611
athaliana,pfalciparum,160,0.24134829293763344
athaliana,pfalciparum,161,0.24939872577585195
athaliana,pfalciparum,162,0.24009796966517455
athaliana,pfalciparum,163,0.2483687668192468
athaliana,pfalciparum,164,0.22913971941920538
athaliana,pfalciparum,165,0.22480286235295155
athaliana,pfalciparum,166,0.24531284669078318
athaliana,pfalciparum,167,0.2329088925097163
athaliana,pfalciparum,168,0.25244653909587683
athaliana,pfalciparum,169,0.2325234214769129
athaliana,pfalciparum,170,0.22304974406314
athaliana,pfalciparum,171,0.23017367337399297
athaliana,pfalciparum,172,0.23494845573702158
athaliana,pfalciparum,173,0.20781030353177282
athaliana,pfalciparum,174,0.23140529612704652
athaliana,pfalciparum,175,0.2184777422689295
athaliana,pfalciparum,176,0.20126103831581438
athaliana,pfalciparum,177,0.21489367039777868
athaliana,pfalciparum,178,0.1810728466167839
athaliana,pfalciparum,179,0.19472103483448364
athaliana,pfalciparum,180,0.1837220680777462
athaliana,pfalciparum,181,0.20889152650395235
athaliana,pfalciparum,182,0.19580119843520172
athaliana,pfalciparum,183,0.20315999229342818
athaliana,pfalciparum,184,0.199466407078235
athaliana,pfalciparum,185,0.2048152699138732
athaliana,pfalciparum,186,0.18674178903248095
athaliana,pfalciparum,187,0.18505408122705838
athaliana,pfalciparum,188,0.20479449645461822
athaliana,pfalciparum,189,0.1805706908429831
athaliana,pfalciparum,190,0.19753729421760333
athaliana,pfalciparum,191,0.19714258714134997
athaliana,pfalciparum,192,0.20416644568203737
athaliana,pfalciparum,193,0.18671369385081113
athaliana,pfalciparum,194,0.1799215978770476
athaliana,pfalciparum,195,0.18992116753307833
athaliana,pfalciparum,196,0.20666861537293602
athaliana,pfalciparum,197,0.21352929095016993
athaliana,pfalciparum,198,0.19816606746056115
athaliana,pfalciparum,199,0.20754890595766173
athaliana,pfalciparum,200,0.21699479835536178
athaliana,scerevisiae,-200,0.006946894650783643
athaliana,scerevisiae,-199,0.006444779871653746
athaliana,scerevisiae,-198,0.004674056674053207
athaliana,scerevisiae,-197,0.006670799976198543
athaliana,scerevisiae,-196,0.00832570976025787
